,Time Series Workbook,,,,,,,,,,,
Employment to population ratio ;  Persons ;  > South Australia ;,,,Seasonally Adjusted,A84423370L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  Persons ;  > South Australia ;,,,Original,A84423706F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  Persons ;  > Western Australia ;,,,Trend,A84424000W,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  Persons ;  > Western Australia ;,,,Seasonally Adjusted,A84423328J,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  Persons ;  > Western Australia ;,,,Original,A84423664V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  Persons ;  > Tasmania ;,,,Trend,A84423972W,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  Persons ;  > Tasmania ;,,,Seasonally Adjusted,A84423300F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  Persons ;  > Tasmania ;,,,Original,A84423636K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  Persons ;  > Northern Territory ;,,,Trend,A84424014K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  Persons ;  > Northern Territory ;,,,Original,A84423678J,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,,,Trend,A84423986K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,,,Original,A84423650F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  Australia ;,,,Trend,A84423124F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  Australia ;,,,Seasonally Adjusted,A84423040W,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  Australia ;,,,Original,A84423082V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > New South Wales ;,,,Trend,A84423832V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > New South Wales ;,,,Seasonally Adjusted,A84423160R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > New South Wales ;,,,Original,A84423496V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > Victoria ;,,,Trend,A84423916C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > Victoria ;,,,Seasonally Adjusted,A84423244X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > Victoria ;,,,Original,A84423580K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > Queensland ;,,,Trend,A84423846J,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > Queensland ;,,,Seasonally Adjusted,A84423174C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > Queensland ;,,,Original,A84423510C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > South Australia ;,,,Trend,A84423930X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > South Australia ;,,,Seasonally Adjusted,A84423258L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > South Australia ;,,,Original,A84423594X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > Western Australia ;,,,Trend,A84423888F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > Western Australia ;,,,Seasonally Adjusted,A84423216R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > Western Australia ;,,,Original,A84423552A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > Tasmania ;,,,Trend,A84423860C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > Tasmania ;,,,Seasonally Adjusted,A84423188T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > Tasmania ;,,,Original,A84423524T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > Northern Territory ;,,,Trend,A84423902R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > Northern Territory ;,,,Original,A84423566R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > Australian Capital Territory ;,,,Trend,A84423874T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Males ;  > Australian Capital Territory ;,,,Original,A84423538F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  Australia ;,,,Trend,A84423152R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  Australia ;,,,Seasonally Adjusted,A84423068X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  Australia ;,,,Original,A84423110T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > New South Wales ;,,,Trend,A84424056J,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > New South Wales ;,,,Seasonally Adjusted,A84423384A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > New South Wales ;,,,Original,A84423720A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > Victoria ;,,,Trend,A84424140X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > Victoria ;,,,Seasonally Adjusted,A84423468K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > Victoria ;,,,Original,A84423804K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > Queensland ;,,,Trend,A84424070C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > Queensland ;,,,Seasonally Adjusted,A84423398R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > Queensland ;,,,Original,A84423734R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > South Australia ;,,,Trend,A84424154L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > South Australia ;,,,Seasonally Adjusted,A84423482F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > South Australia ;,,,Original,A84423818X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > Western Australia ;,,,Trend,A84424112R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > Western Australia ;,,,Seasonally Adjusted,A84423440J,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > Western Australia ;,,,Original,A84423776L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > Tasmania ;,,,Trend,A84424084T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > Tasmania ;,,,Seasonally Adjusted,A84423412X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > Tasmania ;,,,Original,A84423748C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > Northern Territory ;,,,Trend,A84424126C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > Northern Territory ;,,,Original,A84423790J,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > Australian Capital Territory ;,,,Trend,A84424098F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Employment to population ratio ;  > Females ;  > Australian Capital Territory ;,,,Original,A84423762X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployed total ;  Persons ;  Australia ;,,,Trend,A84423130A,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  Australia ;,,,Seasonally Adjusted,A84423046K,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  Australia ;,,,Original,A84423088J,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > New South Wales ;,,,Trend,A84423938T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > New South Wales ;,,,Seasonally Adjusted,A84423266L,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > New South Wales ;,,,Original,A84423602L,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > Victoria ;,,,Trend,A84424022K,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > Victoria ;,,,Seasonally Adjusted,A84423350C,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > Victoria ;,,,Original,A84423686J,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > Queensland ;,,,Trend,A84423952L,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > Queensland ;,,,Seasonally Adjusted,A84423280J,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > Queensland ;,,,Original,A84423616A,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > South Australia ;,,,Trend,A84424036X,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > South Australia ;,,,Seasonally Adjusted,A84423364T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > South Australia ;,,,Original,A84423700T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > Western Australia ;,,,Trend,A84423994K,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > Western Australia ;,,,Seasonally Adjusted,A84423322V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > Western Australia ;,,,Original,A84423658X,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > Tasmania ;,,,Trend,A84423966A,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > Tasmania ;,,,Seasonally Adjusted,A84423294W,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > Tasmania ;,,,Original,A84423630W,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > Northern Territory ;,,,Trend,A84424008R,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > Northern Territory ;,,,Original,A84423672V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > Australian Capital Territory ;,,,Trend,A84423980W,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  Persons ;  > Australian Capital Territory ;,,,Original,A84423644K,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  Australia ;,,,Trend,A84423116F,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  Australia ;,,,Seasonally Adjusted,A84423032W,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  Australia ;,,,Original,A84423074V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > New South Wales ;,,,Trend,A84423826X,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > New South Wales ;,,,Seasonally Adjusted,A84423154V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > New South Wales ;,,,Original,A84423490F,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > Victoria ;,,,Trend,A84423910R,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > Victoria ;,,,Seasonally Adjusted,A84423238C,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > Victoria ;,,,Original,A84423574R,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > Queensland ;,,,Trend,A84423840V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > Queensland ;,,,Seasonally Adjusted,A84423168J,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > Queensland ;,,,Original,A84423504J,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > South Australia ;,,,Trend,A84423924C,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > South Australia ;,,,Seasonally Adjusted,A84423252X,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > South Australia ;,,,Original,A84423588C,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > Western Australia ;,,,Trend,A84423882T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > Western Australia ;,,,Seasonally Adjusted,A84423210A,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > Western Australia ;,,,Original,A84423546F,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > Tasmania ;,,,Trend,A84423854J,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > Tasmania ;,,,Seasonally Adjusted,A84423182C,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > Tasmania ;,,,Original,A84423518W,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > Northern Territory ;,,,Trend,A84423896F,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > Northern Territory ;,,,Original,A84423560A,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > Australian Capital Territory ;,,,Trend,A84423868W,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Males ;  > Australian Capital Territory ;,,,Original,A84423532T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  Australia ;,,,Trend,A84423144R,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  Australia ;,,,Seasonally Adjusted,A84423060F,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  Australia ;,,,Original,A84423102T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > New South Wales ;,,,Trend,A84424050V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > New South Wales ;,,,Seasonally Adjusted,A84423378F,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > New South Wales ;,,,Original,A84423714F,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > Victoria ;,,,Trend,A84424134C,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > Victoria ;,,,Seasonally Adjusted,A84423462W,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > Victoria ;,,,Original,A84423798A,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > Queensland ;,,,Trend,A84424064J,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > Queensland ;,,,Seasonally Adjusted,A84423392A,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > Queensland ;,,,Original,A84423728V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > South Australia ;,,,Trend,A84424148T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > South Australia ;,,,Seasonally Adjusted,A84423476K,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > South Australia ;,,,Original,A84423812K,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > Western Australia ;,,,Trend,A84424106V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > Western Australia ;,,,Seasonally Adjusted,A84423434L,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > Western Australia ;,,,Original,A84423770X,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > Tasmania ;,,,Trend,A84424078W,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > Tasmania ;,,,Seasonally Adjusted,A84423406C,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > Tasmania ;,,,Original,A84423742R,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > Northern Territory ;,,,Trend,A84424120R,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > Northern Territory ;,,,Original,A84423784L,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > Australian Capital Territory ;,,,Trend,A84424092T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployed total ;  > Females ;  > Australian Capital Territory ;,,,Original,A84423756C,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  Persons ;  Australia ;,,,Trend,A84423128R,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  Persons ;  Australia ;,,,Seasonally Adjusted,A84423044F,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  Persons ;  Australia ;,,,Original,A84423086C,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  Persons ;  > New South Wales ;,,,Original,A84423611R,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  Persons ;  > Victoria ;,,,Original,A84423695K,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  Persons ;  > Queensland ;,,,Original,A84423625C,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  Persons ;  > South Australia ;,,,Original,A84423709L,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  Persons ;  > Western Australia ;,,,Original,A84423667A,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  Persons ;  > Tasmania ;,,,Original,A84423639T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  Persons ;  > Northern Territory ;,,,Original,A84423681W,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  Persons ;  > Australian Capital Territory ;,,,Original,A84423653L,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Males ;  Australia ;,,,Trend,A84423114A,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Males ;  Australia ;,,,Seasonally Adjusted,A84423030T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Males ;  Australia ;,,,Original,A84423072R,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Males ;  > New South Wales ;,,,Original,A84423499A,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Males ;  > Victoria ;,,,Original,A84423583T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Males ;  > Queensland ;,,,Original,A84423513K,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Males ;  > South Australia ;,,,Original,A84423597F,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Males ;  > Western Australia ;,,,Original,A84423555J,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Males ;  > Tasmania ;,,,Original,A84423527X,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Males ;  > Northern Territory ;,,,Original,A84423569W,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Males ;  > Australian Capital Territory ;,,,Original,A84423541V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Females ;  Australia ;,,,Trend,A84423142K,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Females ;  Australia ;,,,Seasonally Adjusted,A84423058V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Females ;  Australia ;,,,Original,A84423100L,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Females ;  > New South Wales ;,,,Original,A84423723J,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Females ;  > Victoria ;,,,Original,A84423807T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Females ;  > Queensland ;,,,Original,A84423737W,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Females ;  > South Australia ;,,,Original,A84423821L,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Females ;  > Western Australia ;,,,Original,A84423779V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Females ;  > Tasmania ;,,,Original,A84423751T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Females ;  > Northern Territory ;,,,Original,A84423793R,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for full-time work ;  > Females ;  > Australian Capital Territory ;,,,Original,A84423765F,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  Persons ;  Australia ;,,,Trend,A84423129T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  Persons ;  Australia ;,,,Seasonally Adjusted,A84423045J,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  Persons ;  Australia ;,,,Original,A84423087F,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  Persons ;  > New South Wales ;,,,Original,A84423612T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  Persons ;  > Victoria ;,,,Original,A84423696L,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  Persons ;  > Queensland ;,,,Original,A84423626F,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  Persons ;  > South Australia ;,,,Original,A84423710W,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  Persons ;  > Western Australia ;,,,Original,A84423668C,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  Persons ;  > Tasmania ;,,,Original,A84423640A,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  Persons ;  > Northern Territory ;,,,Original,A84423682X,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  Persons ;  > Australian Capital Territory ;,,,Original,A84423654R,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Males ;  Australia ;,,,Trend,A84423115C,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Males ;  Australia ;,,,Seasonally Adjusted,A84423031V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Males ;  Australia ;,,,Original,A84423073T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
