,Time Series Workbook,,,,,,,,,,,
> Unemployed looked for only part-time work ;  > Males ;  > New South Wales ;,,,Original,A84423500X,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Males ;  > Victoria ;,,,Original,A84423584V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Males ;  > Queensland ;,,,Original,A84423514L,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Males ;  > South Australia ;,,,Original,A84423598J,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Males ;  > Western Australia ;,,,Original,A84423556K,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Males ;  > Tasmania ;,,,Original,A84423528A,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Males ;  > Northern Territory ;,,,Original,A84423570F,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Males ;  > Australian Capital Territory ;,,,Original,A84423542W,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Females ;  Australia ;,,,Trend,A84423143L,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Females ;  Australia ;,,,Seasonally Adjusted,A84423059W,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Females ;  Australia ;,,,Original,A84423101R,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Females ;  > New South Wales ;,,,Original,A84423724K,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Females ;  > Victoria ;,,,Original,A84423808V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Females ;  > Queensland ;,,,Original,A84423738X,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Females ;  > South Australia ;,,,Original,A84423822R,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Females ;  > Western Australia ;,,,Original,A84423780C,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Females ;  > Tasmania ;,,,Original,A84423752V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Females ;  > Northern Territory ;,,,Original,A84423794T,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
> Unemployed looked for only part-time work ;  > Females ;  > Australian Capital Territory ;,,,Original,A84423766J,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Unemployment rate ;  Persons ;  Australia ;,,,Trend,A84423134K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  Australia ;,,,Seasonally Adjusted,A84423050A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  Australia ;,,,Original,A84423092X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > New South Wales ;,,,Trend,A84423942J,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > New South Wales ;,,,Seasonally Adjusted,A84423270C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > New South Wales ;,,,Original,A84423606W,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > Victoria ;,,,Trend,A84424026V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > Victoria ;,,,Seasonally Adjusted,A84423354L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > Victoria ;,,,Original,A84423690X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > Queensland ;,,,Trend,A84423956W,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > Queensland ;,,,Seasonally Adjusted,A84423284T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > Queensland ;,,,Original,A84423620T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > South Australia ;,,,Trend,A84424040R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > South Australia ;,,,Seasonally Adjusted,A84423368A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > South Australia ;,,,Original,A84423704A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > Western Australia ;,,,Trend,A84423998V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > Western Australia ;,,,Seasonally Adjusted,A84423326C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > Western Australia ;,,,Original,A84423662R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > Tasmania ;,,,Trend,A84423970T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > Tasmania ;,,,Seasonally Adjusted,A84423298F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > Tasmania ;,,,Original,A84423634F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > Northern Territory ;,,,Trend,A84424012F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > Northern Territory ;,,,Original,A84423676C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > Australian Capital Territory ;,,,Trend,A84423984F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  Persons ;  > Australian Capital Territory ;,,,Original,A84423648V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  Australia ;,,,Trend,A84423120W,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  Australia ;,,,Seasonally Adjusted,A84423036F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  Australia ;,,,Original,A84423078C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > New South Wales ;,,,Trend,A84423830R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > New South Wales ;,,,Seasonally Adjusted,A84423158C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > New South Wales ;,,,Original,A84423494R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > Victoria ;,,,Trend,A84423914X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > Victoria ;,,,Seasonally Adjusted,A84423242V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > Victoria ;,,,Original,A84423578X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > Queensland ;,,,Trend,A84423844C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > Queensland ;,,,Seasonally Adjusted,A84423172X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > Queensland ;,,,Original,A84423508T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > South Australia ;,,,Trend,A84423928L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > South Australia ;,,,Seasonally Adjusted,A84423256J,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > South Australia ;,,,Original,A84423592V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > Western Australia ;,,,Trend,A84423886A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > Western Australia ;,,,Seasonally Adjusted,A84423214K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > Western Australia ;,,,Original,A84423550W,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > Tasmania ;,,,Trend,A84423858T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > Tasmania ;,,,Seasonally Adjusted,A84423186L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > Tasmania ;,,,Original,A84423522L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > Northern Territory ;,,,Trend,A84423900K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > Northern Territory ;,,,Original,A84423564K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > Australian Capital Territory ;,,,Trend,A84423872L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Males ;  > Australian Capital Territory ;,,,Original,A84423536A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  Australia ;,,,Trend,A84423148X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  Australia ;,,,Seasonally Adjusted,A84423064R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  Australia ;,,,Original,A84423106A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > New South Wales ;,,,Trend,A84424054C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > New South Wales ;,,,Seasonally Adjusted,A84423382W,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > New South Wales ;,,,Original,A84423718R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > Victoria ;,,,Trend,A84424138L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > Victoria ;,,,Seasonally Adjusted,A84423466F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > Victoria ;,,,Original,A84423802F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > Queensland ;,,,Trend,A84424068T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > Queensland ;,,,Seasonally Adjusted,A84423396K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > Queensland ;,,,Original,A84423732K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > South Australia ;,,,Trend,A84424152J,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > South Australia ;,,,Seasonally Adjusted,A84423480A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > South Australia ;,,,Original,A84423816V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > Western Australia ;,,,Trend,A84424110K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > Western Australia ;,,,Seasonally Adjusted,A84423438W,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > Western Australia ;,,,Original,A84423774J,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > Tasmania ;,,,Trend,A84424082L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > Tasmania ;,,,Seasonally Adjusted,A84423410V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > Tasmania ;,,,Original,A84423746X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > Northern Territory ;,,,Trend,A84424124X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > Northern Territory ;,,,Original,A84423788W,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > Australian Capital Territory ;,,,Trend,A84424096A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Unemployment rate ;  > Females ;  > Australian Capital Territory ;,,,Original,A84423760V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  Persons ;  Australia ;,,,Trend,A84423136R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  Persons ;  Australia ;,,,Seasonally Adjusted,A84423052F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  Persons ;  Australia ;,,,Original,A84423094C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  Persons ;  > New South Wales ;,,,Original,A84423613V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  Persons ;  > Victoria ;,,,Original,A84423697R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  Persons ;  > Queensland ;,,,Original,A84423627J,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  Persons ;  > South Australia ;,,,Original,A84423711X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  Persons ;  > Western Australia ;,,,Original,A84423669F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  Persons ;  > Tasmania ;,,,Original,A84423641C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  Persons ;  > Northern Territory ;,,,Original,A84423683A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  Persons ;  > Australian Capital Territory ;,,,Original,A84423655T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Males ;  Australia ;,,,Trend,A84423122A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Males ;  Australia ;,,,Seasonally Adjusted,A84423038K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Males ;  Australia ;,,,Original,A84423080R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Males ;  > New South Wales ;,,,Original,A84423501A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Males ;  > Victoria ;,,,Original,A84423585W,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Males ;  > Queensland ;,,,Original,A84423515R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Males ;  > South Australia ;,,,Original,A84423599K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Males ;  > Western Australia ;,,,Original,A84423557L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Males ;  > Tasmania ;,,,Original,A84423529C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Males ;  > Northern Territory ;,,,Original,A84423571J,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Males ;  > Australian Capital Territory ;,,,Original,A84423543X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Females ;  Australia ;,,,Trend,A84423150K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Females ;  Australia ;,,,Seasonally Adjusted,A84423066V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Females ;  Australia ;,,,Original,A84423108F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Females ;  > New South Wales ;,,,Original,A84423725L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Females ;  > Victoria ;,,,Original,A84423809W,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Females ;  > Queensland ;,,,Original,A84423739A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Females ;  > South Australia ;,,,Original,A84423823T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Females ;  > Western Australia ;,,,Original,A84423781F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Females ;  > Tasmania ;,,,Original,A84423753W,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Females ;  > Northern Territory ;,,,Original,A84423795V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for full-time work ;  > Females ;  > Australian Capital Territory ;,,,Original,A84423767K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  Persons ;  Australia ;,,,Trend,A84423137T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  Persons ;  Australia ;,,,Seasonally Adjusted,A84423053J,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  Persons ;  Australia ;,,,Original,A84423095F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  Persons ;  > New South Wales ;,,,Original,A84423614W,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  Persons ;  > Victoria ;,,,Original,A84423698T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  Persons ;  > Queensland ;,,,Original,A84423628K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  Persons ;  > South Australia ;,,,Original,A84423712A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  Persons ;  > Western Australia ;,,,Original,A84423670R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  Persons ;  > Tasmania ;,,,Original,A84423642F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  Persons ;  > Northern Territory ;,,,Original,A84423684C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  Persons ;  > Australian Capital Territory ;,,,Original,A84423656V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Males ;  Australia ;,,,Trend,A84423123C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Males ;  Australia ;,,,Seasonally Adjusted,A84423039L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Males ;  Australia ;,,,Original,A84423081T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Males ;  > New South Wales ;,,,Original,A84423502C,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Males ;  > Victoria ;,,,Original,A84423586X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Males ;  > Queensland ;,,,Original,A84423516T,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Males ;  > South Australia ;,,,Original,A84423600J,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Males ;  > Western Australia ;,,,Original,A84423558R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Males ;  > Tasmania ;,,,Original,A84423530L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Males ;  > Northern Territory ;,,,Original,A84423572K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Males ;  > Australian Capital Territory ;,,,Original,A84423544A,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Females ;  Australia ;,,,Trend,A84423151L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Females ;  Australia ;,,,Seasonally Adjusted,A84423067W,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Females ;  Australia ;,,,Original,A84423109J,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Females ;  > New South Wales ;,,,Original,A84423726R,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Females ;  > Victoria ;,,,Original,A84423810F,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Females ;  > Queensland ;,,,Original,A84423740K,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Females ;  > South Australia ;,,,Original,A84423824V,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Females ;  > Western Australia ;,,,Original,A84423782J,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Females ;  > Tasmania ;,,,Original,A84423754X,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Females ;  > Northern Territory ;,,,Original,A84423796W,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
> Unemployment rate looked for only part-time work ;  > Females ;  > Australian Capital Territory ;,,,Original,A84423768L,Feb-1978,Apr-2026,579,Percent,PERCENT,Month,1,
Labour force total ;  Persons ;  Australia ;,,,Trend,A84423131C,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Labour force total ;  Persons ;  Australia ;,,,Seasonally Adjusted,A84423047L,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Labour force total ;  Persons ;  Australia ;,,,Original,A84423089K,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Labour force total ;  Persons ;  > New South Wales ;,,,Trend,A84423939V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Labour force total ;  Persons ;  > New South Wales ;,,,Seasonally Adjusted,A84423267R,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Labour force total ;  Persons ;  > New South Wales ;,,,Original,A84423603R,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Labour force total ;  Persons ;  > Victoria ;,,,Trend,A84424023L,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Labour force total ;  Persons ;  > Victoria ;,,,Seasonally Adjusted,A84423351F,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Labour force total ;  Persons ;  > Victoria ;,,,Original,A84423687K,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Labour force total ;  Persons ;  > Queensland ;,,,Trend,A84423953R,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Labour force total ;  Persons ;  > Queensland ;,,,Seasonally Adjusted,A84423281K,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Labour force total ;  Persons ;  > Queensland ;,,,Original,A84423617C,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Labour force total ;  Persons ;  > South Australia ;,,,Trend,A84424037A,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Labour force total ;  Persons ;  > South Australia ;,,,Seasonally Adjusted,A84423365V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
Labour force total ;  Persons ;  > South Australia ;,,,Original,A84423701V,Feb-1978,Apr-2026,579,000,STOCK,Month,1,
